COUNTY,Total Active Cases,Total Recovered,Total Deaths,Date
Benson,11,0,0,10/17/2021
Billings,5,0,0,10/17/2021
Bottineau,21,0,0,10/17/2021
Bowman,20,1,0,10/17/2021
Burke,4,0,0,10/17/2021
Burleigh,474,30,0,10/17/2021
Cass,612,36,1,10/17/2021
Cavalier,5,0,0,10/17/2021
Dickey,23,4,0,10/17/2021
Divide,3,0,0,10/17/2021
Dunn,32,1,0,10/17/2021
Eddy,7,0,0,10/17/2021
Emmons,6,1,0,10/17/2021
Foster,5,0,0,10/17/2021
Golden Valley,6,1,0,10/17/2021
Grand Forks,223,16,1,10/17/2021
Grant,10,0,0,10/17/2021
Griggs,2,0,0,10/17/2021
Hettinger,11,1,0,10/17/2021
Kidder,7,1,0,10/17/2021
LaMoure,11,2,0,10/17/2021
Logan,5,0,0,10/17/2021
McHenry,26,2,1,10/17/2021
McIntosh,10,1,0,10/17/2021
McKenzie,62,3,0,10/17/2021
McLean,52,3,0,10/17/2021
Mercer,50,5,0,10/17/2021
Morton,190,11,1,10/17/2021
Mountrail,44,5,0,10/17/2021
Nelson,2,1,0,10/17/2021
Oliver,2,0,0,10/17/2021
Pembina,18,2,0,10/17/2021
Pierce,12,1,0,10/17/2021
Ramsey,37,1,0,10/17/2021
Ransom,11,0,0,10/17/2021
Renville,16,1,0,10/17/2021
Richland,52,2,0,10/17/2021
Rolette,100,8,0,10/17/2021
Sargent,20,1,0,10/17/2021
Sheridan,4,0,0,10/17/2021
Sioux,15,3,0,10/17/2021
Slope,1,0,0,10/17/2021
Stark,319,21,1,10/17/2021
Steele,5,0,0,10/17/2021
Stutsman,73,3,0,10/17/2021
Towner,4,0,0,10/17/2021
Traill,21,1,0,10/17/2021
Unknown,0,0,0,10/17/2021
Walsh,31,2,0,10/17/2021
Ward,285,23,1,10/17/2021
Wells,10,0,0,10/17/2021
Williams,164,9,0,10/17/2021
Adams,14,0,0,10/18/2021
Barnes,43,11,0,10/18/2021
Benson,10,3,0,10/18/2021
Billings,2,3,0,10/18/2021
Bottineau,19,9,0,10/18/2021
Bowman,20,3,0,10/18/2021
Burke,3,1,0,10/18/2021
Burleigh,467,85,1,10/18/2021
Cass,673,112,0,10/18/2021
Cavalier,4,1,0,10/18/2021
Dickey,30,3,0,10/18/2021
Divide,3,0,0,10/18/2021
Dunn,37,4,0,10/18/2021
Eddy,11,0,0,10/18/2021
Emmons,5,1,0,10/18/2021
Foster,2,3,0,10/18/2021
Golden Valley,5,2,0,10/18/2021
Grand Forks,234,33,0,10/18/2021
Grant,13,2,0,10/18/2021
Griggs,2,0,0,10/18/2021
Hettinger,13,3,0,10/18/2021
Kidder,5,2,0,10/18/2021
LaMoure,10,4,0,10/18/2021
Logan,7,0,0,10/18/2021
McHenry,31,5,0,10/18/2021
McIntosh,9,2,0,10/18/2021
McKenzie,64,10,0,10/18/2021
McLean,54,12,1,10/18/2021
Mercer,50,9,0,10/18/2021
Morton,186,34,0,10/18/2021
Mountrail,42,9,0,10/18/2021
Nelson,3,0,0,10/18/2021
Oliver,1,1,0,10/18/2021
Pembina,19,3,0,10/18/2021
Pierce,12,2,0,10/18/2021
Ramsey,43,4,0,10/18/2021
Ransom,13,1,0,10/18/2021
Renville,13,3,0,10/18/2021
Richland,70,9,0,10/18/2021
Rolette,109,11,1,10/18/2021
Sargent,20,3,0,10/18/2021
Sheridan,7,0,0,10/18/2021
Sioux,16,5,0,10/18/2021
Slope,2,0,0,10/18/2021
Stark,328,60,0,10/18/2021
Steele,4,1,0,10/18/2021
Stutsman,77,9,0,10/18/2021
Towner,5,1,0,10/18/2021
Traill,24,7,0,10/18/2021
Unknown,0,0,0,10/18/2021
Walsh,32,4,0,10/18/2021
Ward,298,57,0,10/18/2021
Wells,15,3,0,10/18/2021
Williams,157,36,0,10/18/2021
Adams,16,2,0,10/19/2021
Barnes,42,8,0,10/19/2021
Benson,12,2,0,10/19/2021
Billings,1,1,0,10/19/2021
Bottineau,23,1,0,10/19/2021
Bowman,22,1,0,10/19/2021
Burke,1,2,0,10/19/2021
Burleigh,456,65,0,10/19/2021
Cass,713,74,0,10/19/2021
Cavalier,4,0,0,10/19/2021
Dickey,37,0,0,10/19/2021
Divide,4,0,0,10/19/2021
Dunn,34,6,0,10/19/2021
Eddy,10,2,0,10/19/2021
Emmons,6,0,0,10/19/2021
Foster,2,0,0,10/19/2021
Golden Valley,7,1,0,10/19/2021
Grand Forks,239,30,0,10/19/2021
Grant,14,1,0,10/19/2021
Griggs,3,0,0,10/19/2021
Hettinger,11,2,0,10/19/2021
Kidder,6,1,0,10/19/2021
LaMoure,10,2,0,10/19/2021
Logan,8,1,0,10/19/2021
McHenry,30,4,0,10/19/2021
McIntosh,10,1,0,10/19/2021
McKenzie,70,5,0,10/19/2021
McLean,54,6,0,10/19/2021
Mercer,48,10,0,10/19/2021
Morton,185,22,0,10/19/2021
Mountrail,45,3,0,10/19/2021
Nelson,3,0,0,10/19/2021
Oliver,2,0,0,10/19/2021
Pembina,19,3,0,10/19/2021
Pierce,18,1,0,10/19/2021
Ramsey,52,4,0,10/19/2021
Ransom,14,0,0,10/19/2021
Renville,14,2,0,10/19/2021
Richland,73,6,0,10/19/2021
Rolette,129,3,1,10/19/2021
Sargent,16,5,1,10/19/2021
Sheridan,10,1,0,10/19/2021
Sioux,16,1,0,10/19/2021
Slope,2,0,0,10/19/2021
Stark,360,36,0,10/19/2021
Steele,5,1,0,10/19/2021
Stutsman,81,13,0,10/19/2021
Towner,5,1,0,10/19/2021
Traill,25,2,0,10/19/2021
Unknown,0,0,0,10/19/2021
Walsh,32,4,0,10/19/2021
Ward,333,35,0,10/19/2021
Wells,18,0,0,10/19/2021
Williams,158,31,1,10/19/2021
Adams,12,4,0,10/20/2021
Barnes,57,2,0,10/20/2021
Benson,8,4,0,10/20/2021
Billings,1,0,0,10/20/2021
Bottineau,23,3,0,10/20/2021
Bowman,30,2,0,10/20/2021
Burke,3,0,0,10/20/2021
Burleigh,463,55,1,10/20/2021
Cass,745,89,2,10/20/2021
Cavalier,4,0,0,10/20/2021
Dickey,31,7,0,10/20/2021
Divide,5,0,0,10/20/2021
Dunn,28,9,0,10/20/2021
Eddy,9,3,0,10/20/2021
Emmons,7,1,0,10/20/2021
Foster,3,0,0,10/20/2021
Golden Valley,7,0,0,10/20/2021
Grand Forks,243,22,0,10/20/2021
Grant,11,4,0,10/20/2021
Griggs,3,0,0,10/20/2021
Hettinger,9,3,0,10/20/2021
Kidder,6,0,0,10/20/2021
LaMoure,10,1,0,10/20/2021
Logan,9,0,0,10/20/2021
McHenry,30,6,0,10/20/2021
McIntosh,8,3,0,10/20/2021
McKenzie,73,6,0,10/20/2021
McLean,52,8,1,10/20/2021
Mercer,45,8,0,10/20/2021
Morton,203,24,1,10/20/2021
Mountrail,41,8,0,10/20/2021
Nelson,4,1,0,10/20/2021
Oliver,2,1,0,10/20/2021
Pembina,25,1,0,10/20/2021
Pierce,16,5,0,10/20/2021
Ramsey,55,4,0,10/20/2021
Ransom,15,2,0,10/20/2021
Renville,13,2,0,10/20/2021
Richland,83,7,0,10/20/2021
Rolette,134,12,0,10/20/2021
Sargent,16,2,0,10/20/2021
Sheridan,12,0,0,10/20/2021
Sioux,19,1,0,10/20/2021
Slope,3,0,0,10/20/2021
Stark,359,46,1,10/20/2021
Steele,3,3,0,10/20/2021
Stutsman,74,15,0,10/20/2021
Towner,6,0,0,10/20/2021
Traill,32,2,0,10/20/2021
Unknown,0,0,0,10/20/2021
Walsh,30,4,0,10/20/2021
Ward,331,47,0,10/20/2021
Wells,18,2,0,10/20/2021
Williams,155,28,0,10/20/2021
Adams,16,2,0,10/21/2021
Barnes,54,8,0,10/21/2021
Benson,10,4,0,10/21/2021
Billings,2,0,0,10/21/2021
Bottineau,28,2,0,10/21/2021
Bowman,33,6,0,10/21/2021
Burke,3,0,0,10/21/2021
Burleigh,442,73,0,10/21/2021
Cass,762,107,2,10/21/2021
Cavalier,3,1,0,10/21/2021
Dickey,26,5,1,10/21/2021
Divide,6,1,0,10/21/2021
Dunn,32,0,0,10/21/2021
Eddy,8,2,0,10/21/2021
Emmons,7,0,0,10/21/2021
Foster,2,1,0,10/21/2021
Golden Valley,10,1,0,10/21/2021
Grand Forks,228,45,0,10/21/2021
Grant,10,4,0,10/21/2021
Griggs,4,1,0,10/21/2021
Hettinger,14,1,0,10/21/2021
Kidder,7,1,0,10/21/2021
LaMoure,12,0,0,10/21/2021
Logan,9,2,0,10/21/2021
McHenry,30,5,0,10/21/2021
McIntosh,7,2,0,10/21/2021
McKenzie,66,12,1,10/21/2021
McLean,57,13,1,10/21/2021
Mercer,50,5,0,10/21/2021
Morton,207,26,0,10/21/2021
Mountrail,37,10,1,10/21/2021
Nelson,5,0,0,10/21/2021
Oliver,2,0,0,10/21/2021
Pembina,25,4,0,10/21/2021
Pierce,17,1,0,10/21/2021
Ramsey,66,6,1,10/21/2021
Ransom,11,4,0,10/21/2021
Renville,11,3,0,10/21/2021
Richland,80,10,1,10/21/2021
Rolette,136,10,0,10/21/2021
Sargent,16,3,0,10/21/2021
Sheridan,15,2,0,10/21/2021
Sioux,21,1,0,10/21/2021
Slope,3,0,0,10/21/2021
Stark,352,56,1,10/21/2021
Steele,4,0,0,10/21/2021
Stutsman,82,10,0,10/21/2021
Towner,7,1,0,10/21/2021
Traill,32,5,0,10/21/2021
Unknown,0,0,0,10/21/2021
Walsh,30,4,0,10/21/2021
Ward,347,40,1,10/21/2021
Wells,16,3,0,10/21/2021
Williams,152,29,0,10/21/2021
Adams,15,2,0,10/22/2021
Barnes,62,5,0,10/22/2021
Benson,11,1,0,10/22/2021
Billings,3,0,0,10/22/2021
Bottineau,27,4,0,10/22/2021
Bowman,28,7,0,10/22/2021
Burke,4,0,0,10/22/2021
Burleigh,441,56,3,10/22/2021
Cass,759,116,0,10/22/2021
Cavalier,2,1,0,10/22/2021
Dickey,23,6,0,10/22/2021
Divide,8,0,1,10/22/2021
Dunn,30,7,0,10/22/2021
Eddy,15,0,0,10/22/2021
Emmons,5,2,0,10/22/2021
Foster,6,0,0,10/22/2021
Golden Valley,12,1,0,10/22/2021
Grand Forks,223,36,1,10/22/2021
Grant,9,2,0,10/22/2021
Griggs,5,0,0,10/22/2021
Hettinger,15,3,0,10/22/2021
Kidder,7,1,0,10/22/2021
LaMoure,10,2,0,10/22/2021
Logan,9,1,0,10/22/2021
McHenry,26,9,0,10/22/2021
McIntosh,7,1,0,10/22/2021
McKenzie,53,17,0,10/22/2021
McLean,57,8,0,10/22/2021
Mercer,45,9,1,10/22/2021
Morton,201,20,0,10/22/2021
Mountrail,33,7,0,10/22/2021
Nelson,5,0,0,10/22/2021
Oliver,2,0,0,10/22/2021
Pembina,32,3,0,10/22/2021
Pierce,18,0,0,10/22/2021
Ramsey,72,7,0,10/22/2021
Ransom,12,1,1,10/22/2021
Renville,12,0,0,10/22/2021
Richland,82,8,0,10/22/2021
Rolette,139,21,0,10/22/2021
Sargent,16,2,0,10/22/2021
Sheridan,17,1,0,10/22/2021
Sioux,22,0,0,10/22/2021
Slope,1,2,0,10/22/2021
Stark,329,57,0,10/22/2021
Steele,5,0,0,10/22/2021
Stutsman,76,11,0,10/22/2021
Towner,11,1,0,10/22/2021
Traill,32,3,0,10/22/2021
Unknown,0,0,0,10/22/2021
Walsh,30,6,0,10/22/2021
Ward,350,33,1,10/22/2021
Wells,20,1,0,10/22/2021
Williams,130,28,1,10/22/2021
Adams,11,5,0,10/23/2021
Barnes,53,10,0,10/23/2021
Benson,10,1,0,10/23/2021
Billings,2,1,0,10/23/2021
Bottineau,22,8,0,10/23/2021
Bowman,29,4,0,10/23/2021
Burke,4,0,0,10/23/2021
Burleigh,398,84,1,10/23/2021
Cass,690,119,2,10/23/2021
Cavalier,2,0,0,10/23/2021
Dickey,26,1,0,10/23/2021
Divide,6,2,0,10/23/2021
Dunn,27,5,0,10/23/2021
Eddy,9,6,0,10/23/2021
Emmons,6,1,0,10/23/2021
Foster,5,1,0,10/23/2021
Golden Valley,15,0,0,10/23/2021
Grand Forks,194,37,1,10/23/2021
Grant,9,2,0,10/23/2021
Griggs,4,1,0,10/23/2021
Hettinger,11,3,1,10/23/2021
Kidder,5,3,0,10/23/2021
LaMoure,10,0,0,10/23/2021
Logan,6,3,0,10/23/2021
McHenry,35,2,0,10/23/2021
McIntosh,8,0,0,10/23/2021
McKenzie,43,11,0,10/23/2021
McLean,52,5,1,10/23/2021
Mercer,41,7,0,10/23/2021
Morton,188,28,0,10/23/2021
Mountrail,28,7,0,10/23/2021
Nelson,6,0,0,10/23/2021
Oliver,2,0,0,10/23/2021
Pembina,33,3,0,10/23/2021
Pierce,13,5,0,10/23/2021
Ramsey,62,9,1,10/23/2021
Ransom,9,4,0,10/23/2021
Renville,8,5,0,10/23/2021
Richland,76,11,0,10/23/2021
Rolette,125,17,0,10/23/2021
Sargent,11,5,0,10/23/2021
Sheridan,17,0,0,10/23/2021
Sioux,24,1,0,10/23/2021
Slope,1,0,0,10/23/2021
Stark,301,59,0,10/23/2021
Steele,6,0,0,10/23/2021
Stutsman,63,16,0,10/23/2021
Towner,9,2,0,10/23/2021
Traill,33,2,0,10/23/2021
Unknown,0,0,0,10/23/2021
Walsh,26,5,0,10/23/2021
Ward,313,61,0,10/23/2021
Wells,18,2,0,10/23/2021
Williams,116,24,0,10/23/2021
Adams,11,0,0,10/24/2021
Barnes,49,6,0,10/24/2021
Benson,8,2,0,10/24/2021
Billings,2,0,0,10/24/2021
Bottineau,22,1,0,10/24/2021
Bowman,25,4,0,10/24/2021
Burke,4,0,0,10/24/2021
Burleigh,394,41,2,10/24/2021
Cass,686,57,1,10/24/2021
Cavalier,3,0,0,10/24/2021
Dickey,24,3,0,10/24/2021
Divide,5,1,0,10/24/2021
Dunn,24,5,0,10/24/2021
Eddy,8,1,0,10/24/2021
Emmons,6,0,0,10/24/2021
Foster,4,1,0,10/24/2021
Golden Valley,15,1,0,10/24/2021
Grand Forks,179,25,0,10/24/2021
Grant,7,2,0,10/24/2021
Griggs,3,1,0,10/24/2021
Hettinger,8,3,0,10/24/2021
Kidder,5,0,0,10/24/2021
LaMoure,9,1,0,10/24/2021
Logan,5,1,0,10/24/2021
McHenry,36,2,0,10/24/2021
McIntosh,8,0,0,10/24/2021
McKenzie,42,5,0,10/24/2021
McLean,46,11,0,10/24/2021
Mercer,33,8,1,10/24/2021
Morton,185,16,2,10/24/2021
Mountrail,24,5,0,10/24/2021
Nelson,6,0,0,10/24/2021
Oliver,3,0,0,10/24/2021
Pembina,29,6,0,10/24/2021
Pierce,10,3,0,10/24/2021
Ramsey,58,6,0,10/24/2021
Ransom,7,2,0,10/24/2021
Renville,8,1,0,10/24/2021
Richland,63,13,0,10/24/2021
Rolette,111,15,0,10/24/2021
Sargent,9,2,0,10/24/2021
Sheridan,21,0,0,10/24/2021
Sioux,18,5,1,10/24/2021
Slope,1,0,0,10/24/2021
Stark,262,60,1,10/24/2021
Steele,6,0,0,10/24/2021
Stutsman,58,8,0,10/24/2021
Towner,9,1,0,10/24/2021
Traill,30,3,0,10/24/2021
Unknown,0,0,0,10/24/2021
Walsh,22,4,0,10/24/2021
Ward,296,30,0,10/24/2021
Wells,17,3,0,10/24/2021
Williams,101,20,0,10/24/2021
Adams,10,4,0,10/25/2021
Barnes,61,6,0,10/25/2021
Benson,12,3,0,10/25/2021
Billings,3,0,0,10/25/2021
Bottineau,26,2,0,10/25/2021
Bowman,27,4,0,10/25/2021
Burke,4,0,0,10/25/2021
Burleigh,398,61,0,10/25/2021
Cass,796,88,1,10/25/2021
Cavalier,5,0,0,10/25/2021
Dickey,26,3,0,10/25/2021
Divide,4,3,0,10/25/2021
Dunn,29,5,0,10/25/2021
Eddy,8,3,0,10/25/2021
Emmons,5,1,1,10/25/2021
Foster,5,0,0,10/25/2021
Golden Valley,16,2,0,10/25/2021
Grand Forks,181,35,0,10/25/2021
Grant,6,1,0,10/25/2021
Griggs,2,1,0,10/25/2021
Hettinger,7,2,0,10/25/2021
Kidder,6,1,0,10/25/2021
LaMoure,9,1,0,10/25/2021
Logan,4,2,0,10/25/2021
McHenry,43,3,0,10/25/2021
McIntosh,8,1,0,10/25/2021
McKenzie,47,8,0,10/25/2021
McLean,51,5,0,10/25/2021
Mercer,34,7,0,10/25/2021
Morton,195,23,0,10/25/2021
Mountrail,27,7,0,10/25/2021
Nelson,8,0,0,10/25/2021
Oliver,4,0,0,10/25/2021
Pembina,41,1,0,10/25/2021
Pierce,8,2,0,10/25/2021
Ramsey,65,4,0,10/25/2021
Ransom,6,1,0,10/25/2021
Renville,8,2,0,10/25/2021
Richland,71,15,0,10/25/2021
Rolette,121,10,0,10/25/2021
Sargent,11,2,0,10/25/2021
Sheridan,28,1,0,10/25/2021
Sioux,15,4,0,10/25/2021
Slope,1,0,0,10/25/2021
Stark,282,47,0,10/25/2021
Steele,6,1,0,10/25/2021
Stutsman,63,15,0,10/25/2021
Towner,11,0,0,10/25/2021
Traill,38,3,0,10/25/2021
Unknown,0,0,0,10/25/2021
Walsh,22,4,0,10/25/2021
Ward,286,59,0,10/25/2021
Wells,26,2,0,10/25/2021
Williams,109,21,0,10/25/2021
Adams,9,1,0,10/26/2021
Barnes,62,3,0,10/26/2021
Benson,28,1,0,10/26/2021
Billings,3,0,0,10/26/2021
Bottineau,27,3,0,10/26/2021
Bowman,26,3,0,10/26/2021
Burke,5,0,0,10/26/2021
Burleigh,403,49,0,10/26/2021
Cass,860,80,0,10/26/2021
Cavalier,9,0,0,10/26/2021
Dickey,23,9,0,10/26/2021
Divide,7,0,0,10/26/2021
Dunn,35,4,0,10/26/2021
Eddy,8,2,0,10/26/2021
Emmons,4,1,0,10/26/2021
Foster,6,0,0,10/26/2021
Golden Valley,16,0,0,10/26/2021
Grand Forks,177,31,0,10/26/2021
Grant,4,2,0,10/26/2021
Griggs,4,0,0,10/26/2021
Hettinger,9,1,0,10/26/2021
Kidder,4,2,0,10/26/2021
LaMoure,12,0,0,10/26/2021
Logan,4,0,0,10/26/2021
McHenry,48,2,0,10/26/2021
McIntosh,6,2,0,10/26/2021
McKenzie,49,8,0,10/26/2021
McLean,55,9,0,10/26/2021
Mercer,34,3,1,10/26/2021
Morton,207,27,1,10/26/2021
Mountrail,27,4,0,10/26/2021
Nelson,8,1,0,10/26/2021
Oliver,3,1,0,10/26/2021
Pembina,43,3,0,10/26/2021
Pierce,10,2,0,10/26/2021
Ramsey,72,11,0,10/26/2021
Ransom,8,1,0,10/26/2021
Renville,9,2,0,10/26/2021
Richland,67,14,0,10/26/2021
Rolette,146,11,0,10/26/2021
Sargent,9,3,0,10/26/2021
Sheridan,29,4,0,10/26/2021
Sioux,19,1,0,10/26/2021
Slope,1,0,0,10/26/2021
Stark,314,30,0,10/26/2021
Steele,6,1,0,10/26/2021
Stutsman,75,8,1,10/26/2021
Towner,10,3,0,10/26/2021
Traill,38,5,0,10/26/2021
Unknown,0,0,0,10/26/2021
Walsh,27,1,0,10/26/2021
Ward,294,51,0,10/26/2021
Wells,28,3,0,10/26/2021
Williams,118,21,0,10/26/2021
Adams,10,2,0,10/27/2021
Barnes,75,8,0,10/27/2021
Benson,29,3,0,10/27/2021
Billings,3,0,1,10/27/2021
Bottineau,32,4,0,10/27/2021
Bowman,31,1,0,10/27/2021
Burke,7,3,0,10/27/2021
Burleigh,465,41,0,10/27/2021
Cass,917,105,1,10/27/2021
Cavalier,10,0,0,10/27/2021
Dickey,24,3,0,10/27/2021
Divide,6,1,0,10/27/2021
Dunn,34,6,0,10/27/2021
Eddy,9,0,0,10/27/2021
Emmons,6,0,0,10/27/2021
Foster,7,0,0,10/27/2021
Golden Valley,17,1,0,10/27/2021
Grand Forks,178,26,0,10/27/2021
Grant,4,0,0,10/27/2021
Griggs,8,0,0,10/27/2021
Hettinger,8,1,0,10/27/2021
Kidder,5,0,0,10/27/2021
LaMoure,12,1,0,10/27/2021
Logan,3,1,0,10/27/2021
McHenry,50,3,0,10/27/2021
McIntosh,4,3,0,10/27/2021
McKenzie,51,6,0,10/27/2021
McLean,57,10,0,10/27/2021
Mercer,40,4,0,10/27/2021
Morton,213,29,0,10/27/2021
Mountrail,25,5,1,10/27/2021
Nelson,8,0,0,10/27/2021
Oliver,5,0,0,10/27/2021
Pembina,40,3,0,10/27/2021
Pierce,14,2,0,10/27/2021
Ramsey,73,9,1,10/27/2021
Ransom,9,1,0,10/27/2021
Renville,10,0,0,10/27/2021
Richland,69,7,0,10/27/2021
Rolette,149,14,1,10/27/2021
Sargent,9,1,0,10/27/2021
Sheridan,29,3,0,10/27/2021
Sioux,23,4,0,10/27/2021
Slope,1,0,0,10/27/2021
Stark,310,45,0,10/27/2021
Steele,6,1,0,10/27/2021
Stutsman,87,8,0,10/27/2021
Towner,15,2,0,10/27/2021
Traill,45,6,0,10/27/2021
Unknown,0,0,0,10/27/2021
Walsh,26,4,0,10/27/2021
Ward,306,35,0,10/27/2021
Wells,22,10,0,10/27/2021
Williams,133,18,1,10/27/2021
Adams,9,1,1,10/28/2021
Barnes,62,17,0,10/28/2021
Benson,32,6,0,10/28/2021
Billings,4,0,0,10/28/2021
Bottineau,28,8,0,10/28/2021
Bowman,29,4,0,10/28/2021
Burke,9,1,0,10/28/2021
Burleigh,439,69,1,10/28/2021
Cass,924,141,1,10/28/2021
Cavalier,9,1,0,10/28/2021
Dickey,25,5,0,10/28/2021
Divide,6,0,0,10/28/2021
Dunn,29,6,0,10/28/2021
Eddy,5,4,0,10/28/2021
Emmons,8,1,0,10/28/2021
Foster,7,2,0,10/28/2021
Golden Valley,16,2,0,10/28/2021
Grand Forks,187,21,0,10/28/2021
Grant,3,1,0,10/28/2021
Griggs,9,1,0,10/28/2021
Hettinger,9,1,0,10/28/2021
Kidder,4,1,0,10/28/2021
LaMoure,14,0,0,10/28/2021
Logan,2,1,0,10/28/2021
McHenry,43,9,0,10/28/2021
McIntosh,3,1,0,10/28/2021
McKenzie,48,11,0,10/28/2021
McLean,56,12,0,10/28/2021
Mercer,42,4,0,10/28/2021
Morton,205,34,0,10/28/2021
Mountrail,24,7,0,10/28/2021
Nelson,8,0,0,10/28/2021
Oliver,6,0,0,10/28/2021
Pembina,42,6,1,10/28/2021
Pierce,11,5,0,10/28/2021
Ramsey,62,15,0,10/28/2021
Ransom,10,1,0,10/28/2021
Renville,16,1,0,10/28/2021
Richland,67,12,0,10/28/2021
Rolette,139,25,0,10/28/2021
Sargent,12,0,0,10/28/2021
Sheridan,28,4,0,10/28/2021
Sioux,22,1,0,10/28/2021
Slope,1,1,0,10/28/2021
Stark,297,47,0,10/28/2021
Steele,6,1,0,10/28/2021
Stutsman,92,15,0,10/28/2021
Towner,18,1,0,10/28/2021
Traill,49,5,0,10/28/2021
Unknown,0,0,0,10/28/2021
Walsh,27,3,0,10/28/2021
Ward,301,50,1,10/28/2021
Wells,24,3,0,10/28/2021
Williams,126,29,0,10/28/2021
Adams,8,2,0,10/29/2021
Barnes,67,5,0,10/29/2021
Benson,34,1,0,10/29/2021
Billings,4,1,0,10/29/2021
Bottineau,35,5,0,10/29/2021
Bowman,24,6,0,10/29/2021
Burke,13,1,0,10/29/2021
Burleigh,437,64,0,10/29/2021
Cass,901,132,1,10/29/2021
Cavalier,13,1,0,10/29/2021
Dickey,25,3,0,10/29/2021
Divide,6,1,0,10/29/2021
Dunn,31,3,0,10/29/2021
Eddy,5,0,0,10/29/2021
Emmons,9,1,0,10/29/2021
Foster,10,0,0,10/29/2021
Golden Valley,14,3,0,10/29/2021
Grand Forks,195,26,0,10/29/2021
Grant,2,3,0,10/29/2021
Griggs,9,1,0,10/29/2021
Hettinger,14,2,0,10/29/2021
Kidder,5,0,0,10/29/2021
LaMoure,12,3,0,10/29/2021
Logan,2,0,0,10/29/2021
McHenry,36,8,0,10/29/2021
McIntosh,3,0,0,10/29/2021
McKenzie,49,3,0,10/29/2021
McLean,53,12,0,10/29/2021
Mercer,40,7,0,10/29/2021
Morton,186,34,2,10/29/2021
Mountrail,22,6,0,10/29/2021
Nelson,9,0,0,10/29/2021
Oliver,8,0,0,10/29/2021
Pembina,41,6,0,10/29/2021
Pierce,13,3,0,10/29/2021
Ramsey,58,10,0,10/29/2021
Ransom,9,1,0,10/29/2021
Renville,16,1,0,10/29/2021
Richland,60,12,0,10/29/2021
Rolette,137,19,0,10/29/2021
Sargent,12,1,0,10/29/2021
Sheridan,27,2,0,10/29/2021
Sioux,25,2,0,10/29/2021
Slope,0,1,0,10/29/2021
Stark,290,43,1,10/29/2021
Steele,7,1,0,10/29/2021
Stutsman,94,8,0,10/29/2021
Towner,17,2,0,10/29/2021
Traill,47,7,1,10/29/2021
Unknown,0,0,0,10/29/2021
Walsh,27,5,0,10/29/2021
Ward,306,53,0,10/29/2021
Wells,30,0,0,10/29/2021
Williams,146,14,0,10/29/2021
Adams,7,2,0,10/30/2021
Barnes,56,11,2,10/30/2021
Benson,33,2,0,10/30/2021
Billings,3,2,0,10/30/2021
Bottineau,33,6,0,10/30/2021
Bowman,24,4,0,10/30/2021
Burke,13,0,0,10/30/2021
Burleigh,445,62,1,10/30/2021
Cass,762,179,1,10/30/2021
Cavalier,13,0,0,10/30/2021
Dickey,23,2,0,10/30/2021
Divide,7,1,0,10/30/2021
Dunn,19,12,0,10/30/2021
Eddy,4,1,0,10/30/2021
Emmons,9,0,0,10/30/2021
Foster,7,3,0,10/30/2021
Golden Valley,8,6,0,10/30/2021
Grand Forks,173,32,0,10/30/2021
Grant,2,0,0,10/30/2021
Griggs,11,0,0,10/30/2021
Hettinger,16,1,0,10/30/2021
Kidder,4,1,0,10/30/2021
LaMoure,13,1,0,10/30/2021
Logan,1,1,0,10/30/2021
McHenry,27,11,0,10/30/2021
McIntosh,10,0,0,10/30/2021
McKenzie,38,15,0,10/30/2021
McLean,50,9,0,10/30/2021
Mercer,37,5,0,10/30/2021
Morton,165,39,1,10/30/2021
Mountrail,24,2,0,10/30/2021
Nelson,5,5,0,10/30/2021
Oliver,4,4,0,10/30/2021
Pembina,36,7,0,10/30/2021
Pierce,13,0,0,10/30/2021
Ramsey,48,21,0,10/30/2021
Ransom,8,2,0,10/30/2021
Renville,16,2,0,10/30/2021
Richland,45,18,0,10/30/2021
Rolette,125,21,0,10/30/2021
Sargent,10,2,0,10/30/2021
Sheridan,23,4,0,10/30/2021
Sioux,25,3,0,10/30/2021
Slope,0,0,0,10/30/2021
Stark,248,63,1,10/30/2021
Steele,5,2,0,10/30/2021
Stutsman,79,19,0,10/30/2021
Towner,16,3,0,10/30/2021
Traill,38,11,0,10/30/2021
Unknown,0,0,0,10/30/2021
Walsh,20,7,0,10/30/2021
Ward,284,55,0,10/30/2021
Wells,31,2,0,10/30/2021
Williams,139,22,0,10/30/2021
Adams,6,1,0,10/31/2021
Barnes,54,3,0,10/31/2021
Benson,28,5,0,10/31/2021
Billings,3,0,0,10/31/2021
Bottineau,30,5,0,10/31/2021
Bowman,22,2,0,10/31/2021
Burke,11,2,0,10/31/2021
Burleigh,450,35,0,10/31/2021
Cass,725,62,0,10/31/2021
Cavalier,11,2,0,10/31/2021
Dickey,17,6,0,10/31/2021
Divide,7,0,0,10/31/2021
Dunn,17,2,0,10/31/2021
Eddy,2,2,0,10/31/2021
Emmons,7,2,0,10/31/2021
Foster,7,0,0,10/31/2021
Golden Valley,6,2,0,10/31/2021
Grand Forks,179,11,0,10/31/2021
Grant,0,2,0,10/31/2021
Griggs,10,1,0,10/31/2021
Hettinger,15,2,0,10/31/2021
Kidder,2,2,0,10/31/2021
LaMoure,12,1,0,10/31/2021
Logan,0,1,0,10/31/2021
McHenry,27,2,0,10/31/2021
McIntosh,10,1,0,10/31/2021
